"","eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","provstate","latitude","longitude","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","corp1","target1","gname","individual","weaptype1_txt","nkill","nwound","ishostkid","ransom","dbsource"
"560",200807150006,2008,7,15,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Two civilians","Unknown",0,"Explosives",0,2,0,NA,"ISVG"
"561",200807150007,2008,7,15,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A civilian, Prakash Tiwari,","Unknown",0,"Explosives",0,1,0,NA,"ISVG"
"562",200807230004,2008,7,23,141,"Nepal",6,"South Asia","Mahottari district","Central",26.876623,85.809504,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Nepali Congress","A local member of the Nepali Congress, Pashupati Rana,","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Unknown",1,0,1,0,"ISVG"
"563",200807260036,2008,7,26,141,"Nepal",6,"South Asia","Govindapur","Central",27.053166,84.771771,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","","Bastipur Village Development Committee secretary, Manoj Karki,","Unknown",0,"Unknown",0,0,1,0,"ISVG"
"564",200807300011,2008,7,30,141,"Nepal",6,"South Asia","Rautahat district","Central",27.04869,85.313622,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Village Development Committee","Birendra Gupta and Raj Dev Mukhiya","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,0,"ISVG"
"565",200808050006,2008,8,5,141,"Nepal",6,"South Asia","Saptari district","Eastern",26.617262,86.701389,0,0,3,"Bombing/Explosion",3,"Police","Armed Police Force","The temporary base camp of the Armed Police Force","Unknown",0,"Explosives",0,0,0,NA,"ISVG"
"566",200808060004,2008,8,6,141,"Nepal",6,"South Asia","Pokhara","Western",28.26809,83.972379,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Terai Army",0,"Explosives",0,3,0,NA,"ISVG"
"567",200808060005,2008,8,6,141,"Nepal",6,"South Asia","Pokhara","Western",28.26809,83.972379,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Terai Army",0,"Explosives",0,3,0,NA,"ISVG"
"568",200808080006,2008,8,8,141,"Nepal",6,"South Asia","Singiyahi","Central",26.874859,85.806245,1,0,6,"Hostage Taking (Kidnapping)",14,"Private Citizens & Property","Civilian","Rajaram Kapar, shop owner","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Unknown",0,0,1,NA,"UMD JTMM Nepal 2012"
"569",200808100030,2008,8,10,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540301,86.748377,1,0,3,"Bombing/Explosion",2,"Government (General)","Rajbiraj District Development","The District Development Office","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Explosives",0,0,0,NA,"ISVG"
"570",200808140033,2008,8,14,141,"Nepal",6,"South Asia","Kanchanpur district","Far-Western",28.837201,80.321311,1,0,3,"Bombing/Explosion",1,"Business","","The bomb was detonated on the Agricultural Development Bank (ADB) in Kanchanpur.","Janatantrik Terai Mukti Morcha- Ranbir Singh (JTMM-RS)",0,"Explosives",0,0,0,NA,"ISVG"
"571",200808170015,2008,8,17,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepalese Government","The home of Vice President Parmanada Jha","National Liberation Army (Nepal)",0,"Explosives",0,1,0,NA,"ISVG"
"572",200808220008,2008,8,22,141,"Nepal",6,"South Asia","Baharatpur","Central",27.648675,84.417219,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Two civilians","Unknown",0,"Explosives",0,2,0,NA,"ISVG"
"573",200808230015,2008,8,23,141,"Nepal",6,"South Asia","Shivanagar","Central",27.620146,84.369991,1,0,3,"Bombing/Explosion",3,"Police","Rautahat police","Shivanagar Area Police Post","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Explosives",0,0,0,NA,"UMD JTMM Nepal 2012"
"574",200808260008,2008,8,26,141,"Nepal",6,"South Asia","Morang district","Eastern",26.67621,87.464251,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Unknown",0,"Explosives",0,0,0,NA,"ISVG"
"575",200809120017,2008,9,12,141,"Nepal",6,"South Asia","Nepalganj","Mid-Western",28.056065,81.628014,0,0,3,"Bombing/Explosion",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Office","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Explosives",0,0,0,NA,"UMD JTMM Nepal 2012"
"576",200809190002,2008,9,19,141,"Nepal",6,"South Asia","Ranighat","Western",27.927511,83.533877,1,0,2,"Armed Assault",2,"Government (General)","","The target was an unidentified government official.","Samyukta Janatantrik Terai Mukti Morcha (SJTMM)",0,"Firearms",1,0,0,NA,"ISVG"
"577",200809280002,2008,9,28,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,3,"Bombing/Explosion",2,"Government (General)","","The target was a government building in the Rajaul area of Janakpur.","Madhesi Mukti Tigers (MMT)",0,"Explosives",0,0,0,NA,"ISVG"
"578",200810010003,2008,10,1,141,"Nepal",6,"South Asia","Baldyanggairi-two","Western",27.825252,83.634843,1,0,9,"Unknown",2,"Government (General)","Nepali Congress","The Nepali Congress district member, Purna Bahadur Lamtari,","Communist Party of Nepal- Maoist (CPN-M)",0,"Unknown",0,1,0,NA,"ISVG"
"579",200810040003,2008,10,4,141,"Nepal",6,"South Asia","Morang district","Eastern",26.67621,87.464251,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions","","A mosque","Unknown",0,"Explosives",0,4,0,NA,"ISVG"
"580",200810060001,2008,10,6,141,"Nepal",6,"South Asia","Biratnagar","Eastern",26.453406,87.278482,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A garbage dump","Unknown",0,"Explosives",0,3,0,NA,"ISVG"
"581",200810130009,2008,10,13,141,"Nepal",6,"South Asia","Brahmapuri","Central",26.752414,85.326545,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Worker: Uttim Lal Mahato","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Firearms",1,0,0,NA,"UMD JTMM Nepal 2012"
"582",200810140003,2008,10,14,141,"Nepal",6,"South Asia","Chandranigahapur","Central",27.1602,85.350035,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A market","Madhesi People's Rights Forum (MPRF)",0,"Explosives",3,5,0,NA,"ISVG"
"583",200810220005,2008,10,22,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,3,"Bombing/Explosion",2,"Government (General)","Land Revenue Office of the Nepalese Government","The Land Revenue Office in Janakpur","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Explosives",8,0,0,NA,"ISVG"
"584",200810220017,2008,10,22,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepali Government","Land Revenue Office","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Explosives",0,11,0,NA,"UMD JTMM Nepal 2012"
"585",200810230006,2008,10,23,141,"Nepal",6,"South Asia","Prempur","Central",26.940018,85.270074,1,0,2,"Armed Assault",14,"Private Citizens & Property","Madhesi Janadhikar Forum","Sunil Raya Yadav, a school teacher and active militant of Madhesi Janadhikar Forum,","Unknown",0,"Firearms",1,0,0,NA,"ISVG"
"586",200811200017,2008,11,20,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,9,"Unknown",17,"Terrorists/Non-State Militia","Nepal-Unified Marxist Leninist","Six militants of the Communist Party of Nepal-Unified Marxist Leninist","Communist Party of Nepal- Unified Marxist-Leninist (CPN-UML)",0,"Unknown",0,6,0,NA,"ISVG"
"587",200811210015,2008,11,21,141,"Nepal",6,"South Asia","Gaur","Central",26.766667,85.266719,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Madhyamanchal Festival","Civilians at the Madhyamanchal Festival at  Gaur","Terai Cobra",0,"Explosives",1,4,0,NA,"ISVG"
"588",200811230008,2008,11,23,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","Meena Bazaar","Individuals at the Meena Bazaar","Unknown",0,"Explosives",0,1,0,NA,"ISVG"
"589",200812020009,2008,12,2,141,"Nepal",6,"South Asia","Saptari district","Eastern",26.617262,86.701389,1,0,7,"Facility/Infrastructure Attack",19,"Transportation","","A passenger bus","Rastriya Janashakti Party (RJP)",0,"Incendiary",1,5,0,-9,"ISVG"
"590",200812030025,2008,12,3,141,"Nepal",6,"South Asia","Dhanukha","Central",26.826944,86.082778,1,0,2,"Armed Assault",2,"Government (General)","Krishna Kumar Mishra","The home of the acting  Mahottari district Local Development Officer (LDO)","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Firearms",0,1,0,-9,"ISVG"
"591",200812040006,2008,12,4,141,"Nepal",6,"South Asia","Bheri district","Mid-Western",28.516255,81.778738,1,0,9,"Unknown",14,"Private Citizens & Property","","Local farmers","Unknown",0,"Unknown",0,5,0,-9,"ISVG"
"592",200812110006,2008,12,11,141,"Nepal",6,"South Asia","Barahathawa","Central",26.999966,85.467506,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A warehouse selling food grains","Terai Army",0,"Explosives",0,3,0,-9,"ISVG"
"593",200812140007,2008,12,15,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,2,"Armed Assault",14,"Private Citizens & Property","Dr. Bishwanath Bhagat","Dr. Bishwanath Bhagat, chairman of Retailer's Association of Birgunj,","Madhesi Mukti Tigers (MMT)",0,"Firearms",0,1,0,-9,"ISVG"
"594",200812150004,2008,12,15,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,2,"Armed Assault",2,"Government (General)","Nepali Government","Kumar Niraula, a tax officer","Janatantrik Terai Mukti Morcha- Rajan Mukti (JTMM-R)",0,"Firearms",1,0,0,NA,"UMD JTMM Nepal 2012"
"595",200812160013,2008,12,16,141,"Nepal",6,"South Asia","Dhanusa district","Central",26.832262,86.013557,1,0,2,"Armed Assault",2,"Government (General)","Rama Shah","Rama Shah, a member of the CPN-UML,","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",1,0,0,-9,"ISVG"
"596",200812280006,2008,12,28,141,"Nepal",6,"South Asia","Jamal","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",8,"Educational Institution","Durbar High School","The Durbar High School in Jamal","Ranbir Sena",0,"Explosives",0,0,0,-9,"ISVG"
"597",200812280007,2008,12,28,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",6,"Airports & Aircraft","Tribhuvan International Airport","The Tribhuvan International Airport in Nepal","Ranbir Sena",0,"Explosives",0,1,0,-9,"ISVG"
"598",200901010028,2009,1,1,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Ranbir Sena",0,"Explosives",0,1,0,NA,"ISVG"
"599",200901120013,2009,1,12,141,"Nepal",6,"South Asia","Siraha district","Eastern",26.795856,86.296866,1,0,2,"Armed Assault",2,"Government (General)","Rajkumar Kamati","The former chairman of Sirauwa Pachuware Village Development Committee","Akhil Terai Mukti Morcha (ATMM)",0,"Firearms",1,0,0,NA,"ISVG"
"600",200901140014,2009,1,14,141,"Nepal",6,"South Asia","Siraha district","Eastern",26.795856,86.296866,1,0,2,"Armed Assault",14,"Private Citizens & Property","Ram Udgar Muchi; Ramesh","Two civilians","Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal",0,"Firearms",2,0,0,NA,"ISVG"
"601",200901250007,2009,1,25,141,"Nepal",6,"South Asia","Katahariya","Central",26.979694,85.230125,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A marketplace","Terai Army",0,"Explosives",1,3,0,NA,"ISVG"
"602",200901260001,2009,1,26,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540563,86.748517,1,0,3,"Bombing/Explosion",1,"Business","","An electrical shop was targeted in the attack.","Mahan Madhesh Janakantri Party (MMJP)- Nepal",0,"Explosives",0,1,0,NA,"ISVG"
"603",200901260003,2009,1,26,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540563,86.748517,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Mahan Madhesh Janakantri Party (MMJP)- Nepal",0,"Explosives",0,0,0,NA,"ISVG"
"604",200901260007,2009,1,26,141,"Nepal",6,"South Asia","Rajbiraj","Eastern",26.540563,86.748517,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Mahan Madhesh Janakantri Party (MMJP)- Nepal",0,"Explosives",0,0,0,NA,"ISVG"
"605",200901300001,2009,1,30,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",1,"Business","","Civilians","Madhesi Mukti Tigers (MMT)",0,"Explosives",0,5,0,NA,"ISVG"
"606",200902070010,2009,2,6,141,"Nepal",6,"South Asia","Pyuthan","Mid-Western",28.099949,82.865991,1,0,9,"Unknown",3,"Police","Syaulibang Police Post","The Syaulibang Police Post","Mongolian Mukti Morcha",0,"Unknown",1,0,0,NA,"ISVG"
"607",200902090008,2009,2,9,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,2,"Armed Assault",2,"Government (General)","Nepali Government","The personal secretary of the Prime Minister of the ruling Maoists, Shakti Bahadur Basnet,","Unknown",0,"Firearms",0,1,0,NA,"ISVG"
"608",200902130004,2009,2,13,141,"Nepal",6,"South Asia","Banke","Mid-Western",28.150898,81.765099,1,0,3,"Bombing/Explosion",2,"Government (General)","High Commissioner for Human Rights","The office for High Commissioner for Human Rights","Bhisan Himali Bag",0,"Explosives",0,0,0,NA,"ISVG"
"609",200902130005,2009,2,13,141,"Nepal",6,"South Asia","Nepalgunj","Mid-Western",28.056065,81.628014,1,0,3,"Bombing/Explosion",2,"Government (General)","Local Nepali Congress","The District office of the Nepali Congress","Himali Tigers",0,"Explosives",0,0,0,NA,"ISVG"
"610",200902160012,2009,2,16,141,"Nepal",6,"South Asia","Bardiya district","Mid-Western",28.233783,81.332101,1,0,7,"Facility/Infrastructure Attack",1,"Business","","The attack targeted a Village Development Committe.","Unknown",0,"Incendiary",0,0,0,NA,"ISVG"
"611",200902160013,2009,2,16,141,"Nepal",6,"South Asia","Janajpur","Central",26.73267,85.924789,1,0,2,"Armed Assault",14,"Private Citizens & Property","Narendra Khati","The supervisor of the Janakpur cigarette factory was the target of this attack.","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",1,0,0,NA,"ISVG"
"612",200902220014,2009,2,22,141,"Nepal",6,"South Asia","Haibung","Central",27.819995,85.469994,1,0,3,"Bombing/Explosion",1,"Business","","A sugar mill","Unknown",0,"Explosives",0,0,0,NA,"ISVG"
"613",200903040010,2009,3,4,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",1,"Business","","A restaurant","Unknown",0,"Explosives",0,4,0,NA,"ISVG"
"614",200903190016,2009,3,19,141,"Nepal",6,"South Asia","Dhanusa district","Central",26.832262,86.013557,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal: Unified Marxist-Leninist (CPN-UML)","Members","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Firearms",1,1,0,NA,"ISVG"
"615",200903190018,2009,3,19,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",8,"Educational Institution","Free Students' Union","Free Students' Union members","Unknown",0,"Explosives",0,6,0,NA,"ISVG"
"616",200903230019,2009,3,23,141,"Nepal",6,"South Asia","Nepalganj","Mid-Western",28.056065,81.628014,1,0,3,"Bombing/Explosion",2,"Government (General)","Transport Management Office (TMO","The Transport Management Office (TMO)","Unknown",0,"Explosives",1,1,0,NA,"ISVG"
"617",200903280008,2009,3,28,141,"Nepal",6,"South Asia","Rautahat district","Central",27.04869,85.313622,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A market","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Explosives",0,5,0,NA,"ISVG"
"618",200904030002,2009,4,3,141,"Nepal",6,"South Asia","Dhanusa district","Central",26.832262,86.013557,1,0,9,"Unknown",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Cadres","Unknown",0,"Unknown",3,0,0,NA,"ISVG"
"619",200904240016,2009,4,24,141,"Nepal",6,"South Asia","Mugu district","Mid-Western",29.506744,82.08536,1,0,9,"Unknown",3,"Police","Nepalese Law Enforcement","The assailants attacked police officers.","Young Communist League",0,"Unknown",0,7,0,NA,"ISVG"
"620",200904250001,2009,4,25,141,"Nepal",6,"South Asia","Lipanimal","Central",27.059986,84.920036,1,0,6,"Hostage Taking (Kidnapping)",3,"Police","","A security guard of the Nabin Polymer Factory was the target.","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,0,"ISVG"
"621",200904250028,2009,4,25,141,"Nepal",6,"South Asia","Kailali district","Far-Western",28.831355,80.89865,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","","Village Development Committee (VDC) offices","Tharuhat Joint Struggle Committee (TJSC)",0,"Incendiary",0,0,0,NA,"ISVG"
"622",200904250031,2009,4,25,141,"Nepal",6,"South Asia","Kailali district","Far-Western",28.831355,80.89865,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","","Village Development Committee (VDC) offices","Tharuhat Joint Struggle Committee (TJSC)",0,"Incendiary",0,0,0,NA,"ISVG"
"623",200904270024,2009,4,27,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",1,"Business","Kirshna Products","The Kirshna Products cosmetic shop","Unknown",0,"Explosives",0,3,0,NA,"ISVG"
"624",200905050016,2009,5,5,141,"Nepal",6,"South Asia","Khalbang","Western",28.33898,83.142181,1,0,2,"Armed Assault",17,"Terrorists/Non-State Militia","Mongolian Revenge Group","The target was the Mongolian Revenge Group chairman.","Unknown",0,"Firearms",1,0,0,NA,"ISVG"
"625",200905170017,2009,5,17,141,"Nepal",6,"South Asia","Dhanukha","Central",26.826944,86.082778,1,0,3,"Bombing/Explosion",19,"Transportation","","The target of the attack was a train.","Terai Rastriya Mukti Sena (TRMS)",0,"Explosives",0,30,0,NA,"ISVG"
"626",200905190027,2009,5,19,141,"Nepal",6,"South Asia","Bindhyabasini","Mid-Western",28.829984,81.780046,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A wedding procession","Unknown",0,"Explosives",0,5,0,NA,"ISVG"
"627",200905230016,2009,5,23,141,"Nepal",6,"South Asia","Dhobighat","Central",27.66897,85.319824,1,0,3,"Bombing/Explosion",15,"Religious Figures/Institutions","The Church of Assumption","The target of the bombing was a church.","Nepal Defense Army",0,"Explosives",3,12,0,NA,"ISVG"
"628",200906230001,2009,6,23,141,"Nepal",6,"South Asia","Dhanusa district","Central",26.832262,86.013557,1,0,2,"Armed Assault",2,"Government (General)","","A Communist Party of Nepal – Unified Marxist Leninist (CPN-UML) activist","Madhesh Rastra Janatantrik Revolutionary (RJR) - Nepal",0,"Firearms",1,0,0,NA,"ISVG"
"629",200907140006,2009,7,14,141,"Nepal",6,"South Asia","Morang district","Eastern",26.67621,87.464251,1,0,3,"Bombing/Explosion",2,"Government (General)","Inland Revenue Office","The Inland Revenue Office was targeted in this attack.","Nepal Defense Army",0,"Explosives",0,0,0,NA,"ISVG"
"630",200907300011,2009,7,30,141,"Nepal",6,"South Asia","Kaski District","Western",28.263269,84.017745,1,0,8,"Unarmed Assault",2,"Government (General)","Nepalese Government","Political activists were targeted in this attack.","Young Communist League",0,"Melee",0,5,0,NA,"ISVG"
"631",200908030001,2009,8,3,141,"Nepal",6,"South Asia","Jhapa district","Eastern",26.63982,87.894245,1,0,6,"Hostage Taking (Kidnapping)",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Activists","People's Liberation Army (India)",0,"Unknown",0,0,1,0,"ISVG"
"632",200908110009,2009,8,11,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepali Congress Political Party","Improvised explosive devices (IED) exploded at the Nepali Congress political party office.","Nepal Defense Army",0,"Explosives",0,0,0,NA,"ISVG"
"633",200908120014,2009,8,12,141,"Nepal",6,"South Asia","Jogbuda","Far-Western",29.090402,80.319965,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Unknown",0,"Explosives",1,3,0,NA,"ISVG"
"634",200908140014,2009,8,14,141,"Nepal",6,"South Asia","Nigali","Far-Western",28.97,80.73,1,0,9,"Unknown",14,"Private Citizens & Property","","Civilians","People's Liberation Army (India)",0,"Unknown",0,36,0,NA,"ISVG"
"635",200908280011,2009,8,28,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","Nepalese Vice President","Paramananda Jha, the Vice President of Nepal was targeted in the attack.","Kirat Janabadi Workers Party",0,"Explosives",0,1,0,NA,"ISVG"
"636",200909060002,2009,9,6,141,"Nepal",6,"South Asia","Malakheti","Far-Western",28.8401,80.560309,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians","Unknown",0,"Explosives",3,5,0,NA,"ISVG"
"637",201001110005,2010,1,11,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,2,"Armed Assault",2,"Government (General)","Nepali Government","Bal Bahadur Malla, Assistant Chief District Officer of Parsa","Janatantrik Terai Mukti Morcha (JTMM)",0,"Firearms",1,1,0,NA,"UMD JTMM Nepal 2012"
"638",201002070032,2010,2,7,141,"Nepal",6,"South Asia","Birganj","Central",27.04477,84.867372,1,0,3,"Bombing/Explosion",1,"Business","","Two shopkeepers in Ghantaghar Chowk of Birgunj Sub Metropolitan City-12","Akhil Terai Mukti Morcha (ATMM)",0,"Explosives",0,2,0,NA,"ISVG"
"639",201002080001,2010,2,8,141,"Nepal",6,"South Asia","Saptari district","Eastern",26.617262,86.701389,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","The residence of Shyam Sundar Shah was targeted in the attack.","Akhil Terai Mukti Morcha (ATMM)",0,"Explosives",0,2,0,NA,"ISVG"
"640",201003010014,2010,3,1,141,"Nepal",6,"South Asia","Dhanusa district","Central",26.832262,86.013557,1,0,2,"Armed Assault",10,"Journalists & Media","Janakpur Today Publications","The chairman of Janakpur Today Publications, Arun Singhaniya,","Terai Janatantrik Madhes Party",0,"Firearms",1,0,0,NA,"ISVG"
"641",201003030012,2010,3,3,141,"Nepal",6,"South Asia","Saptari district","Eastern",26.617262,86.701389,1,0,2,"Armed Assault",22,"Violent Political Party","Communist Party of Nepal - Unified Marxist Leninist (CPN-UML)","Leader","Unknown",0,"Firearms",0,0,0,NA,"ISVG"
"642",201003090011,2010,3,9,141,"Nepal",6,"South Asia","Ramgunj","Eastern",26.470069,87.230047,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","A health post was targeted in the attack.","Janatantrik Terai Mukti Morcha (JTMM)",0,"Explosives",0,6,0,NA,"ISVG"
"643",201003260003,2010,3,26,141,"Nepal",6,"South Asia","Rampur Birta","Eastern",26.840112,86.219904,1,0,2,"Armed Assault",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Member: Ram Ayodhi Yadav","Unknown",0,"Firearms",1,0,0,NA,"ISVG"
"644",201003280004,2010,3,28,141,"Nepal",6,"South Asia","Nepalganj","Mid-Western",28.056065,81.628014,1,0,3,"Bombing/Explosion",22,"Violent Political Party","Unified Communist Party of Nepal: Maoist (UCPN-M)","Office","Janatantrik Terai Madhesh Mukti Morcha (JTMMM)",0,"Explosives",0,1,0,NA,"ISVG"
"645",201004060004,2010,4,6,141,"Nepal",6,"South Asia","Mahottari district","Central",26.876623,85.809504,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Madheshi Mukti Morcha","Kaushal Kishwor Jha, a cadre of the Unified Communist Party of Nepal-Maoist affiliated Madheshi Mukti Morcha,","Janatantrik Terai Mukti Morcha- Jwala Singh (JTMM-J)",0,"Unknown",0,0,1,0,"ISVG"
"646",201004110012,2010,4,11,141,"Nepal",6,"South Asia","Dhading district","Central",27.959441,84.895897,1,0,7,"Facility/Infrastructure Attack",2,"Government (General)","Chhatredeuli Village Development Committee","The office of Chhatredeuli Chhatredeuli Village Development Committee of Dhading District","Samyukta Jatiya Mukti Morcha (SJMM)",0,"Incendiary",0,0,0,NA,"ISVG"
"647",201004290004,2010,4,29,141,"Nepal",6,"South Asia","Mohanpur","Central",26.922389,85.586935,1,0,7,"Facility/Infrastructure Attack",14,"Private Citizens & Property","","A vehicle was targeted in the attack.","Janatantrik Terai Mukti Morcha (JTMM)",0,"Incendiary",0,0,0,NA,"ISVG"
"648",201005120021,2010,5,12,141,"Nepal",6,"South Asia","Sothayan","Eastern",26.631986,86.444901,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)","Nepali Government","Balkrishna Yadav, Nepali Congress member","Janatantrik Terai Mukti Morcha (JTMM)",0,"Unknown",0,0,1,NA,"UMD JTMM Nepal 2012"
"649",201005180004,2010,5,18,141,"Nepal",6,"South Asia","Kalaiya","Central",27.032334,85.007753,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property","","Civilians in the market area","Unknown",0,"Explosives",0,1,0,NA,"ISVG"
"650",201005220003,2010,5,22,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",2,"Government (General)","International Convention Center","The International Convention Center, which houses the Constituent Assembly of Nepal,","Dynamic Youth Forum",0,"Explosives",0,0,0,NA,"ISVG"
"651",201006020007,2010,6,2,141,"Nepal",6,"South Asia","Murkuchi","Eastern",26.894353,86.62416,1,0,3,"Bombing/Explosion",2,"Government (General)","Murkuchi Chamber of Commerce","The assailants targeted the Murkuchi Chamber of Commerce.","Samyukta Jatiya Mukti Morcha (SJMM)",0,"Explosives",0,0,0,NA,"ISVG"
"652",201006070031,2010,6,7,141,"Nepal",6,"South Asia","Kathmandu","Central",27.708754,85.329498,1,0,3,"Bombing/Explosion",1,"Business","Ishan Children's Nursing Home,","The Ishan Children's Nursing Home","Swatantra Nepal Dal",0,"Explosives",0,5,0,NA,"ISVG"
"653",201006080001,2010,6,8,141,"Nepal",6,"South Asia","Dhanukha","Central",26.826944,86.082778,1,0,2,"Armed Assault",14,"Private Citizens & Property","","A real estate agent","Janatantrik Terai Mukti Morcha (JTMM)",0,"Firearms",1,0,0,NA,"ISVG"
"654",201006100001,2010,6,10,141,"Nepal",6,"South Asia","Dhanukha","Central",26.826944,86.082778,1,0,2,"Armed Assault",2,"Government (General)","District Development Committee","The assailants targeted one employee of the Dhanusha District Development Committee (DDC).","Janatantrik Terai Mukti Morcha (JTMM)",0,"Firearms",1,0,0,NA,"ISVG"
